Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,LEP Pct,LEP Cnt,Migrant Pct,Migrant Cnt,Spec Ed Pct,Spec Ed Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Enrollment Cnt,Create Date
2019,02,Anne Arundel,6223,Chesapeake Science Point,High,11.8,26,14.1,31,*,*,*,*,*,*,*,*,*,*,*,*,9.1,20,220,20190903
2019,02,Anne Arundel,6223,Chesapeake Science Point,All,9.8,44,17.4,78,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,11.4,51,449,20190903
2019,02,Anne Arundel,6233,Monarch Academy,Elementary,5.7,25,24.5,108,<= 5.0,*,*,*,10.2,45,*,*,*,*,*,*,6.8,30,440,20190903
2019,02,Anne Arundel,6233,Monarch Academy,Middle,10.4,23,28.1,62,*,*,*,*,13.1,29,*,*,*,*,*,*,10.4,23,221,20190903
2019,02,Anne Arundel,6233,Monarch Academy,All,7.3,48,25.7,170,<= 5.0,*,*,*,11.2,74,*,*,*,*,*,*,8.0,53,661,20190903
2019,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,<= 5.0,*,36.6,15233,9.5,3975,*,*,10.6,4403,17.9,7474,<= 5.0,*,*,*,10.1,4207,41669,20190903
2019,02,Anne Arundel,A,All Anne Arundel Schools,Middle,7.8,1455,33.7,6323,<= 5.0,*,*,*,10.0,1876,*,*,<= 5.0,*,*,*,9.2,1733,18766,20190903
2019,02,Anne Arundel,A,All Anne Arundel Schools,High,8.4,1950,27.5,6365,<= 5.0,*,*,*,8.8,2047,*,*,<= 5.0,*,*,*,7.5,1737,23175,20190903
2019,02,Anne Arundel,A,All Anne Arundel Schools,All,6.1,5066,33.4,27921,6.7,5618,*,*,10.0,8326,8.9,7474,<= 5.0,*,*,*,9.2,7677,83610,20190903
2019,03,Baltimore County,0054,Extended Day Learning Program,High,14.3,28,48.5,95,5.1,10,*,*,31.6,62,*,*,5.1,10,*,*,*,*,196,20190903
2019,03,Baltimore County,0057,Home Assignments-Elementary,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20190903
2019,03,Baltimore County,0058,Home Assignments-Secondary,Middle,13.7,14,72.5,74,*,*,*,*,*,*,*,*,*,*,*,*,*,*,102,20190903
2019,03,Baltimore County,0058,Home Assignments-Secondary,High,10.5,16,59.5,91,*,*,*,*,*,*,*,*,*,*,*,*,*,*,153,20190903
2019,03,Baltimore County,0058,Home Assignments-Secondary,All,11.8,30,64.7,165,*,*,*,*,*,*,*,*,5.1,13,*,*,*,*,255,20190903
2019,03,Baltimore County,0062,Campfield Early Childhood Center,Elementary,*,*,58.5,262,<= 5.0,*,*,*,35.3,158,>= 95.0,*,*,*,*,*,*,*,448,20190903
2019,03,Baltimore County,0062,Campfield Early Childhood Center,All,*,*,58.5,262,<= 5.0,*,*,*,35.3,158,>= 95.0,*,*,*,*,*,*,*,448,20190903
2019,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,*,*,70.5,43,*,*,*,*,37.7,23,*,*,*,*,*,*,*,*,61,20190903
2019,03,Baltimore County,0070,Meadowood Education Center,Middle,*,*,71.4,35,*,*,*,*,40.8,20,*,*,*,*,*,*,*,*,49,20190903
2019,03,Baltimore County,0072,Rosedale Center,Middle,*,*,75.0,27,*,*,*,*,36.1,13,*,*,*,*,*,*,*,*,36,20190903
2019,03,Baltimore County,0072,Rosedale Center,High,*,*,88.2,45,*,*,*,*,41.2,21,*,*,*,*,*,*,*,*,51,20190903
2019,03,Baltimore County,0072,Rosedale Center,All,*,*,82.8,72,*,*,*,*,39.1,34,*,*,12.6,11,*,*,*,*,87,20190903
2019,03,Baltimore County,0075,Crossroads Center,Middle,18.8,16,64.7,55,*,*,*,*,*,*,*,*,*,*,*,*,*,*,85,20190903
2019,03,Baltimore County,0075,Crossroads Center,High,20.2,18,66.3,59,*,*,*,*,19.1,17,*,*,*,*,*,*,*,*,89,20190903
2019,03,Baltimore County,0075,Crossroads Center,All,19.5,34,65.5,114,*,*,*,*,14.4,25,*,*,*,*,*,*,*,*,174,20190903
2019,03,Baltimore County,0077,BCDC Educational Center,High,*,*,*,*,*,*,*,*,27.5,11,*,*,*,*,*,*,*,*,40,20190903
2019,03,Baltimore County,0101,Catonsville Elementary,Elementary,<= 5.0,*,42.4,288,7.2,49,*,*,16.5,112,*,*,*,*,*,*,*,*,680,20190903
2019,03,Baltimore County,0102,Westchester Elementary,Elementary,5.5,38,21.2,148,7.7,54,*,*,8.9,62,*,*,*,*,*,*,<= 5.0,*,697,20190903
2019,03,Baltimore County,0103,Westowne Elementary,Elementary,<= 5.0,*,48.2,333,6.2,43,*,*,17.9,124,*,*,*,*,*,*,*,*,691,20190903
2019,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,<= 5.0,*,73.5,400,6.3,34,*,*,17.1,93,>= 95.0,*,<= 5.0,*,<= 5.0,*,*,*,544,20190903
2019,03,Baltimore County,0105,Johnnycake Elementary,Elementary,<= 5.0,*,68.6,497,15.6,113,*,*,13.8,100,>= 95.0,*,<= 5.0,*,*,*,*,*,724,20190903
2019,03,Baltimore County,0111,Maiden Choice School,Elementary,*,*,60.8,48,*,*,*,*,70.9,56,*,*,*,*,*,*,*,*,79,20190903
2019,03,Baltimore County,0111,Maiden Choice School,Middle,*,*,88.2,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,17,20190903
2019,03,Baltimore County,0111,Maiden Choice School,High,*,*,65.6,21,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,32,20190903
2019,03,Baltimore County,0111,Maiden Choice School,All,*,*,65.6,84,*,*,*,*,82.0,105,*,*,*,*,11.7,15,*,*,128,20190903
2019,03,Baltimore County,0112,Dogwood Elementary,Elementary,<= 5.0,*,66.4,483,7.3,53,*,*,10.9,79,>= 95.0,*,<= 5.0,*,*,*,*,*,727,20190903
2019,03,Baltimore County,0113,Chadwick Elementary,Elementary,<= 5.0,*,74.9,468,24.0,150,*,*,8.0,50,>= 95.0,*,<= 5.0,*,*,*,*,*,625,20190903
2019,03,Baltimore County,0115,Hillcrest Elementary,Elementary,5.8,39,26.9,181,12.8,86,*,*,6.8,46,*,*,*,*,*,*,*,*,673,20190903
2019,03,Baltimore County,0116,Woodbridge Elementary,Elementary,<= 5.0,*,52.9,247,19.5,91,*,*,8.4,39,*,*,*,*,*,*,*,*,467,20190903
2019,03,Baltimore County,0151,Catonsville Middle,Middle,9.6,81,25.7,218,<= 5.0,*,*,*,8.5,72,*,*,<= 5.0,*,*,*,*,*,847,20190903
2019,03,Baltimore County,0155,Southwest Academy,Middle,<= 5.0,*,64.6,525,<= 5.0,*,*,*,15.1,123,*,*,<= 5.0,*,*,*,*,*,813,20190903
2019,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,<= 5.0,*,56.4,867,11.3,173,*,*,17.3,266,*,*,<= 5.0,*,<= 5.0,*,*,*,1536,20190903
2019,03,Baltimore County,0174,Catonsville High,High,11.6,209,30.9,555,<= 5.0,*,*,*,10.6,191,*,*,<= 5.0,*,<= 5.0,*,*,*,1799,20190903
2019,03,Baltimore County,0175,Western School of Technology & Env. Science,High,5.1,46,31.4,284,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,905,20190903
2019,03,Baltimore County,0202,Randallstown Elementary,Elementary,<= 5.0,*,63.7,240,7.2,27,*,*,12.2,46,>= 95.0,*,*,*,*,*,*,*,377,20190903
2019,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,<= 5.0,*,72.1,471,9.5,62,*,*,12.9,84,>= 95.0,*,<= 5.0,*,*,*,*,*,653,20190903
2019,03,Baltimore County,0205,Woodmoor Elementary,Elementary,*,*,67.3,412,8.2,50,*,*,10.5,64,>= 95.0,*,<= 5.0,*,<= 5.0,*,*,*,612,20190903
2019,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,<= 5.0,*,75.9,444,9.2,54,*,*,11.1,65,>= 95.0,*,<= 5.0,*,*,*,*,*,585,20190903
2019,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,<= 5.0,*,67.8,267,<= 5.0,*,*,*,11.7,46,>= 95.0,*,<= 5.0,*,*,*,*,*,394,20190903
2019,03,Baltimore County,0209,Hebbville Elementary,Elementary,*,*,66.9,334,10.0,50,*,*,17.8,89,>= 95.0,*,<= 5.0,*,*,*,*,*,499,20190903
2019,03,Baltimore County,0210,Powhatan Elementary,Elementary,*,*,63.6,173,<= 5.0,*,*,*,23.2,63,>= 95.0,*,*,*,*,*,*,*,272,20190903
2019,03,Baltimore County,0211,Winfield Elementary,Elementary,<= 5.0,*,72.2,379,12.2,64,*,*,10.7,56,>= 95.0,*,<= 5.0,*,*,*,*,*,525,20190903
2019,03,Baltimore County,0213,Winand Elementary,Elementary,<= 5.0,*,53.8,281,<= 5.0,*,*,*,19.2,100,*,*,*,*,<= 5.0,*,*,*,522,20190903
2019,03,Baltimore County,0214,Hernwood Elementary,Elementary,*,*,64.1,273,<= 5.0,*,*,*,23.2,99,>= 95.0,*,*,*,*,*,*,*,426,20190903
2019,03,Baltimore County,0216,Deer Park Elementary,Elementary,<= 5.0,*,60.4,247,<= 5.0,*,*,*,6.6,27,>= 95.0,*,*,*,*,*,*,*,409,20190903
2019,03,Baltimore County,0217,New Town Elementary,Elementary,<= 5.0,*,43.0,351,<= 5.0,*,*,*,8.9,73,*,*,*,*,*,*,*,*,817,20190903
2019,03,Baltimore County,0252,Northwest Academy of Health Sciences,Middle,<= 5.0,*,60.0,497,*,*,*,*,12.4,103,*,*,<= 5.0,*,<= 5.0,*,*,*,829,20190903
2019,03,Baltimore County,0253,Woodlawn Middle,Middle,5.1,29,72.5,412,*,*,*,*,17.4,99,>= 95.0,*,<= 5.0,*,*,*,*,*,568,20190903
2019,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,<= 5.0,*,52.9,680,*,*,*,*,11.3,145,*,*,<= 5.0,*,*,*,*,*,1285,20190903
2019,03,Baltimore County,0256,Windsor Mill Middle,Middle,5.5,33,62.4,377,*,*,*,*,13.2,80,*,*,*,*,*,*,*,*,604,20190903
2019,03,Baltimore County,0271,Milford Mill Academy,High,6.5,79,50.9,618,*,*,*,*,14.2,172,*,*,<= 5.0,*,<= 5.0,*,*,*,1215,20190903
2019,03,Baltimore County,0272,Randallstown High,High,6.3,62,51.3,502,*,*,*,*,14.8,145,*,*,<= 5.0,*,<= 5.0,*,*,*,978,20190903
2019,03,Baltimore County,0303,Bedford Elementary,Elementary,<= 5.0,*,75.1,244,12.6,41,*,*,11.1,36,>= 95.0,*,*,*,*,*,*,*,325,20190903
2019,03,Baltimore County,0304,Wellwood International Elementary,Elementary,<= 5.0,*,41.9,203,9.3,45,*,*,11.8,57,*,*,*,*,*,*,*,*,485,20190903
2019,03,Baltimore County,0307,Milbrook Elementary,Elementary,*,*,68.9,277,18.4,74,*,*,13.2,53,>= 95.0,*,*,*,*,*,*,*,402,20190903
2019,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,<= 5.0,*,9.0,26,*,*,*,*,14.6,42,*,*,*,*,*,*,*,*,288,20190903
2019,03,Baltimore County,0310,Summit Park Elementary,Elementary,6.9,33,15.0,72,6.7,32,*,*,19.4,93,*,*,*,*,*,*,*,*,479,20190903
2019,03,Baltimore County,0311,Woodholme Elementary,Elementary,<= 5.0,*,65.3,514,16.6,131,*,*,11.9,94,10.4,82,<= 5.0,*,*,*,*,*,787,20190903
2019,03,Baltimore County,0352,Pikesville Middle,Middle,5.1,50,51.4,501,<= 5.0,*,*,*,15.2,148,*,*,<= 5.0,*,*,*,*,*,975,20190903
2019,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,5.8,62,42.2,449,20.1,214,*,*,5.8,62,*,*,<= 5.0,*,*,*,*,*,1064,20190903
2019,03,Baltimore County,0371,Pikesville High,High,13.8,126,33.8,309,<= 5.0,*,*,*,11.9,109,*,*,<= 5.0,*,*,*,*,*,913,20190903
2019,03,Baltimore County,0402,Owings Mills Elementary,Elementary,<= 5.0,*,69.1,552,19.1,153,*,*,11.0,88,>= 95.0,*,<= 5.0,*,*,*,*,*,799,20190903
2019,03,Baltimore County,0403,Franklin Elementary,Elementary,<= 5.0,*,24.4,107,6.2,27,*,*,15.8,69,*,*,*,*,*,*,*,*,438,20190903
2019,03,Baltimore County,0404,Chatsworth School,Elementary,<= 5.0,*,32.4,124,<= 5.0,*,*,*,28.5,109,*,*,*,*,*,*,*,*,383,20190903
2019,03,Baltimore County,0405,Timber Grove Elementary,Elementary,<= 5.0,*,56.6,330,9.4,55,*,*,12.3,72,*,*,*,*,*,*,*,*,583,20190903
2019,03,Baltimore County,0406,Reisterstown Elementary,Elementary,<= 5.0,*,64.2,403,21.7,136,*,*,15.1,95,>= 95.0,*,5.4,34,*,*,*,*,628,20190903
2019,03,Baltimore County,0407,Glyndon Elementary,Elementary,<= 5.0,*,61.7,346,8.6,48,*,*,12.3,69,10.9,61,*,*,*,*,*,*,561,20190903
2019,03,Baltimore County,0408,Cedarmere Elementary,Elementary,<= 5.0,*,54.6,299,20.4,112,*,*,11.5,63,*,*,*,*,*,*,*,*,548,20190903
2019,03,Baltimore County,0410,Lyons Mill Elementary,Elementary,<= 5.0,*,36.5,278,5.6,43,*,*,7.9,60,*,*,*,*,*,*,*,*,762,20190903
2019,03,Baltimore County,0451,Franklin Middle,Middle,<= 5.0,*,45.2,565,<= 5.0,*,*,*,11.7,146,*,*,<= 5.0,*,*,*,*,*,1251,20190903
2019,03,Baltimore County,0452,Owings Mills High,High,<= 5.0,*,50.7,601,33.8,400,*,*,10.6,126,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,1185,20190903
2019,03,Baltimore County,0472,Franklin High,High,11.4,165,31.6,455,<= 5.0,*,*,*,9.6,139,*,*,<= 5.0,*,*,*,*,*,1442,20190903
2019,03,Baltimore County,0473,New Town High,High,<= 5.0,*,38.1,418,*,*,*,*,15.1,166,*,*,*,*,*,*,*,*,1098,20190903
2019,03,Baltimore County,0501,Fifth District Elementary,Elementary,7.2,23,14.5,46,*,*,*,*,11.3,36,*,*,*,*,*,*,*,*,318,20190903
2019,03,Baltimore County,0601,Prettyboy Elementary,Elementary,<= 5.0,*,6.1,27,*,*,*,*,10.3,46,*,*,*,*,*,*,*,*,445,20190903
2019,03,Baltimore County,0701,Seventh District Elementary,Elementary,<= 5.0,*,7.7,30,*,*,*,*,18.5,72,*,*,*,*,*,*,*,*,390,20190903
2019,03,Baltimore County,0772,Hereford High,High,11.4,144,7.5,95,*,*,*,*,5.7,72,*,*,*,*,*,*,*,*,1267,20190903
2019,03,Baltimore County,0801,Sparks Elementary,Elementary,<= 5.0,*,5.2,26,<= 5.0,*,*,*,6.6,33,*,*,*,*,*,*,*,*,497,20190903
2019,03,Baltimore County,0803,Lutherville Laboratory,Elementary,6.5,24,18.0,67,5.9,22,*,*,18.8,70,*,*,*,*,*,*,*,*,372,20190903
2019,03,Baltimore County,0805,Timonium Elementary,Elementary,5.1,25,11.6,57,5.9,29,*,*,17.1,84,*,*,*,*,*,*,*,*,491,20190903
2019,03,Baltimore County,0808,Pot Spring Elementary,Elementary,<= 5.0,*,43.2,204,13.6,64,*,*,9.5,45,*,*,*,*,*,*,*,*,472,20190903
2019,03,Baltimore County,0809,Riderwood Elementary,Elementary,5.4,22,<= 5.0,*,*,*,*,*,9.9,40,*,*,*,*,*,*,*,*,404,20190903
2019,03,Baltimore County,0810,Padonia International Elementary,Elementary,*,*,69.3,384,34.1,189,*,*,18.1,100,>= 95.0,*,7.0,39,*,*,*,*,554,20190903
2019,03,Baltimore County,0811,Pinewood Elementary,Elementary,<= 5.0,*,7.3,41,<= 5.0,*,*,*,11.9,67,*,*,*,*,*,*,*,*,563,20190903
2019,03,Baltimore County,0813,Warren Elementary,Elementary,<= 5.0,*,47.0,190,7.7,31,*,*,13.4,54,*,*,<= 5.0,*,*,*,*,*,404,20190903
2019,03,Baltimore County,0814,Mays Chapel Elementary,Elementary,<= 5.0,*,27.4,203,12.4,92,*,*,9.9,73,*,*,*,*,*,*,*,*,741,20190903
2019,03,Baltimore County,0852,Ridgely Middle,Middle,9.7,112,9.8,114,*,*,*,*,7.4,86,*,*,*,*,<= 5.0,*,*,*,1160,20190903
2019,03,Baltimore County,0853,Cockeysville Middle,Middle,10.0,94,34.2,320,<= 5.0,*,*,*,13.8,129,*,*,*,*,*,*,*,*,937,20190903
2019,03,Baltimore County,0855,Hereford Middle,Middle,8.7,88,5.8,59,*,*,*,*,10.7,108,*,*,*,*,*,*,*,*,1013,20190903
2019,03,Baltimore County,0872,Dulaney High,High,10.3,192,19.3,361,<= 5.0,*,*,*,7.3,137,*,*,<= 5.0,*,*,*,*,*,1867,20190903
2019,03,Baltimore County,0905,Stoneleigh Elementary,Elementary,5.5,44,14.9,119,9.0,72,*,*,7.9,63,*,*,<= 5.0,*,*,*,*,*,797,20190903
2019,03,Baltimore County,0907,Rodgers Forge Elementary,Elementary,6.4,29,<= 5.0,*,<= 5.0,*,*,*,11.3,51,*,*,*,*,*,*,*,*,453,20190903
2019,03,Baltimore County,0908,Villa Cresta Elementary,Elementary,<= 5.0,*,36.0,248,<= 5.0,*,*,*,16.7,115,*,*,*,*,*,*,*,*,688,20190903
2019,03,Baltimore County,0909,Pleasant Plains Elementary,Elementary,<= 5.0,*,63.8,438,18.4,126,*,*,12.0,82,>= 95.0,*,<= 5.0,*,*,*,*,*,686,20190903
2019,03,Baltimore County,0910,Oakleigh Elementary,Elementary,<= 5.0,*,63.0,380,10.6,64,*,*,17.7,107,9.6,58,<= 5.0,*,*,*,*,*,603,20190903
2019,03,Baltimore County,0911,Hampton Elementary,Elementary,<= 5.0,*,21.1,124,<= 5.0,*,*,*,12.8,75,*,*,*,*,*,*,*,*,588,20190903
2019,03,Baltimore County,0912,Halstead Academy,Elementary,<= 5.0,*,79.5,407,5.7,29,*,*,13.1,67,>= 95.0,*,<= 5.0,*,*,*,*,*,512,20190903
2019,03,Baltimore County,0915,Harford Hills Elementary,Elementary,*,*,45.3,182,6.7,27,*,*,12.4,50,*,*,*,*,*,*,*,*,402,20190903
2019,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Elementary,<= 5.0,*,24.2,86,<= 5.0,*,*,*,13.8,49,*,*,*,*,*,*,*,*,355,20190903
2019,03,Baltimore County,0921,Pine Grove Elementary,Elementary,5.1,31,33.4,203,5.8,35,*,*,9.4,57,*,*,*,*,*,*,*,*,608,20190903
2019,03,Baltimore County,0922,Ridge Ruxton,Elementary,*,*,54.8,34,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,62,20190903
2019,03,Baltimore County,0922,Ridge Ruxton,Middle,*,*,56.5,13,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,23,20190903
2019,03,Baltimore County,0922,Ridge Ruxton,High,*,*,38.1,16,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,42,20190903
2019,03,Baltimore County,0922,Ridge Ruxton,All,*,*,49.6,63,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,127,20190903
2019,03,Baltimore County,0923,White Oak School,Elementary,*,*,57.3,67,*,*,*,*,>= 95.0,*,>= 95.0,*,*,*,*,*,*,*,117,20190903
2019,03,Baltimore County,0925,West Towson Elementary,Elementary,6.6,32,5.2,25,<= 5.0,*,*,*,5.8,28,*,*,*,*,*,*,*,*,483,20190903
2019,03,Baltimore County,0953,Dumbarton Middle,Middle,7.5,91,23.0,279,18.4,223,*,*,6.9,84,*,*,<= 5.0,*,*,*,*,*,1212,20190903
2019,03,Baltimore County,0954,Loch Raven Technical Academy,Middle,6.6,52,59.0,461,<= 5.0,*,*,*,14.7,115,*,*,<= 5.0,*,*,*,*,*,782,20190903
2019,03,Baltimore County,0957,Pine Grove Middle,Middle,9.4,88,40.1,375,*,*,*,*,12.9,121,*,*,<= 5.0,*,*,*,*,*,935,20190903
2019,03,Baltimore County,0971,Towson High Law & Public Policy,High,13.1,212,14.4,234,<= 5.0,*,*,*,7.1,116,*,*,<= 5.0,*,*,*,*,*,1624,20190903
2019,03,Baltimore County,0972,Parkville High & Center for Math/Science,High,6.8,131,51.3,988,24.5,471,*,*,13.7,264,*,*,8.2,158,<= 5.0,*,*,*,1925,20190903
2019,03,Baltimore County,0973,Loch Raven High,High,11.4,98,36.3,312,<= 5.0,*,*,*,10.1,87,*,*,<= 5.0,*,*,*,*,*,860,20190903
2019,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,High,13.1,122,18.5,173,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,934,20190903
2019,03,Baltimore County,1001,Carroll Manor Elementary,Elementary,7.5,28,5.3,20,*,*,*,*,13.1,49,*,*,*,*,*,*,*,*,374,20190903
2019,03,Baltimore County,1002,Jacksonville Elementary,Elementary,5.4,29,<= 5.0,*,*,*,*,*,11.6,62,*,*,*,*,*,*,*,*,534,20190903
2019,03,Baltimore County,1104,Kingsville Elementary,Elementary,6.7,21,7.1,22,*,*,*,*,9.0,28,*,*,*,*,*,*,*,*,312,20190903
2019,03,Baltimore County,1105,Perry Hall Elementary,Elementary,<= 5.0,*,42.5,277,7.5,49,*,*,10.3,67,*,*,*,*,*,*,*,*,652,20190903
2019,03,Baltimore County,1106,Carney Elementary,Elementary,<= 5.0,*,54.1,340,5.7,36,*,*,15.9,100,*,*,*,*,*,*,*,*,628,20190903
2019,03,Baltimore County,1107,Chapel Hill Elementary,Elementary,<= 5.0,*,11.8,80,<= 5.0,*,*,*,10.0,68,*,*,*,*,*,*,*,*,678,20190903
2019,03,Baltimore County,1109,Joppa View Elementary,Elementary,<= 5.0,*,33.7,271,6.3,51,*,*,8.9,72,*,*,*,*,*,*,*,*,805,20190903
2019,03,Baltimore County,1110,Seven Oaks Elementary,Elementary,<= 5.0,*,26.2,130,*,*,*,*,19.5,97,*,*,*,*,*,*,*,*,497,20190903
2019,03,Baltimore County,1111,Gunpowder Elementary,Elementary,<= 5.0,*,20.0,106,<= 5.0,*,*,*,10.4,55,*,*,*,*,*,*,*,*,530,20190903
2019,03,Baltimore County,1113,Honeygo Elementary,Elementary,<= 5.0,*,17.9,113,<= 5.0,*,*,*,12.7,80,*,*,*,*,*,*,*,*,632,20190903
2019,03,Baltimore County,1151,Perry Hall Middle,Middle,6.0,113,28.9,542,<= 5.0,*,*,*,9.9,186,*,*,<= 5.0,*,*,*,<= 5.0,*,1877,20190903
2019,03,Baltimore County,1171,Perry Hall High,High,6.7,130,29.3,573,<= 5.0,*,*,*,12.1,236,*,*,<= 5.0,*,*,*,*,*,1954,20190903
2019,03,Baltimore County,1202,Dundalk Elementary,Elementary,<= 5.0,*,75.6,564,10.1,75,*,*,11.8,88,>= 95.0,*,7.4,55,*,*,*,*,746,20190903
2019,03,Baltimore County,1205,Berkshire Elementary,Elementary,<= 5.0,*,74.6,371,11.9,59,*,*,11.9,59,>= 95.0,*,<= 5.0,*,*,*,*,*,497,20190903
2019,03,Baltimore County,1206,Bear Creek Elementary,Elementary,<= 5.0,*,67.3,343,<= 5.0,*,*,*,19.2,98,>= 95.0,*,<= 5.0,*,*,*,*,*,510,20190903
2019,03,Baltimore County,1207,Norwood Elementary,Elementary,<= 5.0,*,71.9,355,27.3,135,*,*,12.3,61,>= 95.0,*,<= 5.0,*,*,*,*,*,494,20190903
2019,03,Baltimore County,1210,Grange Elementary,Elementary,<= 5.0,*,63.4,307,<= 5.0,*,*,*,11.0,53,>= 95.0,*,<= 5.0,*,*,*,*,*,484,20190903
2019,03,Baltimore County,1212,Charlesmont Elementary,Elementary,<= 5.0,*,63.1,280,6.1,27,*,*,17.3,77,>= 95.0,*,<= 5.0,*,*,*,*,*,444,20190903
2019,03,Baltimore County,1215,Battle Monument School,Elementary,*,*,53.6,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,28,20190903
2019,03,Baltimore County,1215,Battle Monument School,Middle,*,*,63.2,12,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,19,20190903
2019,03,Baltimore County,1215,Battle Monument School,High,*,*,66.7,18,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,27,20190903
2019,03,Baltimore County,1215,Battle Monument School,All,*,*,60.8,45,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,74,20190903
2019,03,Baltimore County,1216,Sandy Plains Elementary,Elementary,5.4,32,76.9,452,7.1,42,*,*,15.5,91,>= 95.0,*,<= 5.0,*,*,*,*,*,588,20190903
2019,03,Baltimore County,1217,Logan Elementary,Elementary,6.1,36,79.6,468,7.1,42,*,*,17.5,103,>= 95.0,*,<= 5.0,*,*,*,*,*,588,20190903
2019,03,Baltimore County,1251,Dundalk Middle,Middle,5.4,40,56.4,415,31.7,233,*,*,12.8,94,>= 95.0,*,5.7,42,*,*,*,*,736,20190903
2019,03,Baltimore County,1253,Holabird Middle,Elementary,5.8,13,70.8,160,20.4,46,*,*,15.5,35,24.3,55,*,*,*,*,*,*,226,20190903
2019,03,Baltimore County,1253,Holabird Middle,Middle,7.4,54,69.8,509,<= 5.0,*,*,*,17.0,124,11.4,83,<= 5.0,*,*,*,*,*,729,20190903
2019,03,Baltimore County,1253,Holabird Middle,All,7.0,67,70.1,669,7.2,69,*,*,16.6,159,14.5,138,<= 5.0,*,*,*,*,*,955,20190903
2019,03,Baltimore County,1255,General John Stricker Middle,Middle,6.3,46,68.9,504,*,*,*,*,18.3,134,6.6,48,<= 5.0,*,*,*,*,*,731,20190903
2019,03,Baltimore County,1272,Patapsco High & Center for Arts,High,8.9,123,54.3,747,*,*,*,*,12.8,176,*,*,<= 5.0,*,*,*,*,*,1375,20190903
2019,03,Baltimore County,1273,Dundalk High,High,5.7,92,46.2,744,16.3,262,*,*,14.5,233,*,*,<= 5.0,*,*,*,*,*,1610,20190903
2019,03,Baltimore County,1302,Arbutus Elementary,Elementary,<= 5.0,*,55.2,233,20.4,86,*,*,10.7,45,*,*,*,*,*,*,*,*,422,20190903
2019,03,Baltimore County,1307,Baltimore Highlands Elementary,Elementary,<= 5.0,*,85.5,483,26.4,149,*,*,8.1,46,>= 95.0,*,6.0,34,*,*,*,*,565,20190903
2019,03,Baltimore County,1308,Riverview Elementary,Elementary,5.1,29,62.7,358,18.7,107,*,*,15.2,87,>= 95.0,*,<= 5.0,*,*,*,*,*,571,20190903
2019,03,Baltimore County,1310,Relay Elementary,Elementary,<= 5.0,*,47.5,329,10.8,75,*,*,12.4,86,*,*,*,*,*,*,*,*,693,20190903
2019,03,Baltimore County,1311,Lansdowne Elementary,Elementary,<= 5.0,*,74.0,462,11.9,74,*,*,15.1,94,>= 95.0,*,<= 5.0,*,*,*,*,*,624,20190903
2019,03,Baltimore County,1313,Halethorpe Elementary,Elementary,<= 5.0,*,68.7,276,21.6,87,*,*,16.2,65,>= 95.0,*,*,*,*,*,*,*,402,20190903
2019,03,Baltimore County,1351,Lansdowne Middle,Middle,<= 5.0,*,79.3,637,29.4,236,*,*,14.2,114,>= 95.0,*,6.1,49,*,*,*,*,803,20190903
2019,03,Baltimore County,1356,Arbutus Middle,Middle,7.1,67,44.9,427,<= 5.0,*,*,*,13.8,131,*,*,<= 5.0,*,*,*,*,*,950,20190903
2019,03,Baltimore County,1371,Lansdowne High & Academy of Finance,High,6.3,82,55.8,725,21.0,273,*,*,10.1,131,*,*,6.2,80,*,*,*,*,1300,20190903
